HORIZ_ANG;ZENITH_ANG;HOR_AN_GEO;ZEN_AN_INV
219,000000426306997;65,113982547274603;230,999999573693003;24,886017452725397
218,000001452854718;64,942631655401129;231,999998547145282;25,057368344598871
216,999999324689043;64,774337485845990;233,000000675310957;25,225662514154010
215,999998828809339;64,574650306707198;234,000001171190661;25,425349693292802
214,999999970928627;64,370992608733943;235,000000029071373;25,629007391266057
214,000000351959471;64,197499381239368;235,999999648040529;25,802500618760632
212,999998954079217;64,037844724827281;237,000001045920783;25,962155275172719
212,000000659146593;64,055240210088868;237,999999340853407;25,944759789911132
210,999999456257541;64,088259808115737;239,000000543742459;25,911740191884263
210,000001061218882;64,119274901090350;239,999998938781118;25,880725098909650
209,000000405526094;64,044012519488263;240,999999594473906;25,955987480511737
208,000000396329881;63,995442244077822;241,999999603670119;26,004557755922178
206,999999488534684;63,996436152700738;243,000000511465316;26,003563847299262
206,000000695676306;64,067713384576820;243,999999304323694;25,932286615423180
204,999999164259577;64,231690646119247;245,000000835740423;25,768309353880753
203,999999276238498;64,410861206919492;246,000000723761502;25,589138793080508
202,999998693303269;64,533849443418148;247,000001306696731;25,466150556581852
202,000000579653687;64,587879476297147;247,999999420346313;25,412120523702853
201,000000844128351;64,638004916886032;248,999999155871649;25,361995083113968
200,000000328575510;64,691544450293733;249,999999671424490;25,308455549706267
198,999999713076676;64,775440015312256;251,000000286923324;25,224559984687744
198,000001091637955;64,801877547937067;251,999998908362045;25,198122452062933
197,000000669145351;64,865312158134159;252,999999330854649;25,134687841865841
196,000000450995969;64,913670846341759;253,999999549004031;25,086329153658241
195,000000801893208;64,966343553443565;254,999999198106792;25,033656446556435
193,999999265076411;65,021264060402501;256,000000734923560;24,978735939597499
192,999999999906606;65,085726279659056;257,000000000093394;24,914273720340944
192,000001069642366;65,199626615780403;257,999998930357606;24,800373384219597
191,000001258917308;65,413237551387027;258,999998741082663;24,586762448612973
190,000000538725288;65,738517042290738;259,999999461274683;24,261482957709262
189,000000076088952;66,064357371818943;260,999999923911048;23,935642628181057
188,000000799889762;66,342353172639051;261,999999200110210;23,657646827360949
186,999999435144787;66,608486576182784;263,000000564855213;23,391513423817216
185,999999590430804;66,957363164671705;264,000000409569225;23,042636835328295
184,999999783608047;67,310072950854590;265,000000216391982;22,689927049145410
183,999999468020150;67,720351007052841;266,000000531979822;22,279648992947159
183,000001082160736;68,199329568187963;266,999998917839264;21,800670431812037
181,999999295116510;68,677462387621262;268,000000704883519;21,322537612378738
180,999999847680670;69,138501145524913;269,000000152319330;20,861498854475087
180,000000758288991;69,498729464861086;269,999999241711009;20,501270535138914
178,999999542723430;69,807304824917395;271,000000457276542;20,192695175082605
177,999999908028059;70,124792743612090;272,000000091971970;19,875207256387910
176,999999294716133;70,562757796022197;273,000000705283867;19,437242203977803
175,999999542009903;71,144254925457489;274,000000457990097;18,855745074542511
175,000000541178508;71,768650630823998;274,999999458821492;18,231349369176002
174,000000642575600;72,388440561992496;275,999999357424372;17,611559438007504
172,999999198500547;72,864426609140352;277,000000801499482;17,135573390859648
172,000000545316055;73,284771882506021;277,999999454683916;16,715228117493979
170,999999800830295;73,666634984124130;279,000000199169676;16,333365015875870
169,999999311223121;74,007442702692160;280,000000688776879;15,992557297307840
168,999999481747011;74,387509113562956;281,000000518252989;15,612490886437044
167,999999915890356;74,770331748634860;282,000000084109615;15,229668251365140
167,000000051152739;74,874930577310522;282,999999948847289;15,125069422689478
166,000000411425191;74,890642118223212;283,999999588574838;15,109357881776788
164,999999427429145;74,864190509001844;285,000000572570855;15,135809490998156
164,000000632517299;74,942246249081734;285,999999367482701;15,057753750918266
162,999999359496684;75,069082132191156;287,000000640503345;14,930917867808844
162,000000004647916;75,289161788482772;287,999999995352084;14,710838211517228
160,999999585313986;75,654687898840976;289,000000414686042;14,345312101159024
159,999999061237133;76,069662387243923;290,000000938762867;13,930337612756077
159,000000480979054;76,215017394948475;290,999999519020946;13,784982605051525
158,000000474146930;76,570677485045408;291,999999525853070;13,429322514954592
157,000000292993377;76,907116087878833;292,999999707006623;13,092883912121167
156,000000314331857;76,921670341434606;293,999999685668172;13,078329658565394
155,000000372995771;77,030762371013509;294,999999627004229;12,969237628986491
153,999998209825719;77,295050222638267;296,000001790174281;12,704949777361733
152,999993836790765;76,328352432112524;297,000006163209264;13,671647567887476
151,999992222203929;75,375668807018073;298,000007777796100;14,624331192981927
150,999998826200141;74,422912770145516;299,000001173799888;15,577087229854484
150,000006840111013;73,477866451662607;299,999993159888959;16,522133548337393
148,999997744340845;72,547231075176200;301,000002255659183;17,452768924823800
148,000001743477640;71,696840900860877;301,999998256522360;18,303159099139123
147,000003476002206;70,854709348239510;302,999996523997766;19,145290651760490
146,000002032689082;70,018440198274561;303,999997967310946;19,981559801725439
144,999995149410807;69,365992482275288;305,000004850589221;20,634007517724712
144,000007076568124;68,756945320930740;305,999992923431876;21,243054679069260
143,000004383195943;68,165713049174656;306,999995616804085;21,834286950825344
142,000001602344270;67,559703208446876;307,999998397655759;22,440296791553124
141,000003316130602;66,971841248741342;308,999996683869426;23,028158751258658
139,999999412245757;66,402202960187225;310,000000587754243;23,597797039812775
139,000007579961419;65,818416120276865;310,999992420038552;24,181583879723135
137,999994331162071;65,263837341083203;312,000005668837957;24,736162658916797
136,999999763280300;64,710987397976737;313,000000236719700;25,289012602023263
135,999995859322098;64,295894274053111;314,000004140677902;25,704105725946889
135,000003137248228;63,886500910889147;314,999996862751800;26,113499089110853
134,000000451647793;63,484076033619466;315,999999548352207;26,515923966380534
132,999996483976304;63,067822491826220;317,000003516023696;26,932177508173780
132,000002316833246;62,638549332805908;317,999997683166725;27,361450667194092
130,999995202642793;62,216577588610335;319,000004797357178;27,783422411389665
129,999995112287138;61,776428299922941;320,000004887712862;28,223571700077059
129,000002924286520;61,337654489717494;320,999997075713509;28,662345510282506
128,000003850012320;60,899631391581337;321,999996149987680;29,100368608418663
127,000001818023350;60,474159080589217;322,999998181976650;29,525840919410783
125,999999120709091;60,084167251326953;324,000000879290894;29,915832748673047
124,999999273012946;59,667469060214415;325,000000726987082;30,332530939785585
123,999995446304496;59,207040228443432;326,000004553695476;30,792959771556568
123,000002541847124;58,648074007700394;326,999997458152848;31,351925992299606
122,000001423255881;58,136892255006337;327,999998576744133;31,863107744993663
120,999997178452645;57,672987315721358;329,000002821547355;32,327012684278642
120,000002065263772;57,205818648498571;329,999997934736257;32,794181351501429
119,000003568165042;56,706011807467050;330,999996431834973;33,293988192532950
118,000007428447176;56,345255809209362;331,999992571552809;33,654744190790638
117,000003306492260;55,969489597465696;332,999996693507740;34,030510402534304
115,999995191226176;55,575124942717743;334,000004808773838;34,424875057282257
114,999999543038498;55,270047969053721;335,000000456961516;34,729952030946279
114,000000898407990;54,323560108519146;335,999999101592039;35,676439891480854
112,999998581949782;53,047356175984156;337,000001418050203;36,952643824015844
111,999998820162673;52,098620360741428;338,000001179837341;37,901379639258572
110,999999177083964;51,279996133850041;339,000000822916036;38,720003866149959
109,999999713074786;50,304643854476282;340,000000286925228;39,695356145523718
108,999999538593968;49,455770913805608;341,000000461406046;40,544229086194392
107,999997731512153;48,578939975913244;342,000002268487833;41,421060024086756
107,000001397893129;48,109172137957529;342,999998602106871;41,890827862042471
106,000000789261776;47,680310643089385;343,999999210738224;42,319689356910615
104,999998875700555;47,359447644570807;345,000001124299445;42,640552355429193
103,999999328564598;46,962970778940090;346,000000671435373;43,037029221059910
103,000002183959495;46,689086222832117;346,999997816040491;43,310913777167883
101,999999954345085;46,364174769336451;348,000000045654929;43,635825230663549
101,000001353768596;46,208850615474418;348,999998646231404;43,791149384525582
99,999999136662268;46,109074974876933;350,000000863337732;43,890925025123067
99,000001881132278;46,063989733714031;350,999998118867722;43,936010266285969
97,999999732343539;46,080708407682138;352,000000267656446;43,919291592317862
96,999999585447497;46,103703955465839;353,000000414552517;43,896296044534161
95,999999658791339;46,021157250842641;354,000000341208647;43,978842749157359
95,000002209377897;45,940600559338037;354,999997790622103;44,059399440661963
94,000001780378085;45,859112690924931;355,999998219621943;44,140887309075069
92,999997598991172;45,786692717699495;357,000002401008828;44,213307282300505
91,999998623783839;45,727477409750023;358,000001376216176;44,272522590249977
90,999998292539374;45,685661345658403;359,000001707460626;44,314338654341597
89,999999752153485;45,650710850462879;0,000000247846515;44,349289149537121
